1.0899300,1.0900300,1.0899600,1.0898900,1.0900400,1.0900800,1.0898300,1.0896400,1.0893900,1.0892700,1.0896500,1.0897400,1.0897500,1.0897500,1.0898400,1.0897300,1.0895600,1.0895500,1.0895100,1.0895900,1.0895500,1.0894800,1.0895400,1.0894100,1.0893900,1.0893600,1.0893900,1.0893900,1.0894000,1.0892400,1.0892500,1.0892100,1.0892800,1.0894400,1.0893200,1.0893700,1.0893400,1.0893200,1.0892100,1.0892900,1.0892900,1.0892800,1.0893100,1.0892900,1.0894000,1.0893000,1.0892700,1.0892000,1.0892900,1.0894800,1.0894000,1.0892400,1.0893100,1.0891600,1.0891900,1.0893700,1.0893800,1.0896300,1.0896400,1.0896800,1.0896400,1.0896900,1.0893800,1.0893700,1.0894000,1.0893900,1.0895100,1.0895200,1.0891800,1.0894100,1.0890900,1.0888400,1.0890900,1.0890900,1.0890300,1.0890400,1.0889200,1.0889500,1.0889800,1.0890200,1.0889900,1.0890900,1.0889200,1.0889500,1.0891000,1.0891200,1.0890100,1.0889100,1.0890000,1.0890200,1.0891000,1.0890900,1.0891100,1.0891100,1.0891000,1.0890500,1.0890400,1.0891300,1.0891300,1.0890800,1.0890300,1.0890300,1.0890600,1.0891000,1.0890700,1.0891200,1.0892000,1.0892300,1.0892300,1.0892100,1.0892300,1.0892300,1.0892300,1.0892900,1.0893000,1.0892400,1.0892200,1.0892100,1.0892100,1.0892000,1.0891300,1.0890300,1.0890100,1.0891000,1.0891500,1.0891000,1.0889100,1.0889200,1.0888500,1.0887300,1.0884900,1.0886700,1.0887000,1.0886900,1.0885900,1.0885800,1.0886300,1.0888200,1.0888600,1.0888700,1.0889000,1.0888700,1.0889100,1.0888900,1.0888900,1.0889400,1.0889000,1.0888900,1.0889800,1.0890200,1.0890400,1.0890400,1.0890700,1.0890700,1.0889900,1.0889300,1.0889300,1.0890100,1.0890200,1.0890700,1.0890600,1.0890300,1.0890600,1.0890400,1.0890400,1.0890900,1.0889900,1.0888500,1.0887200,1.0886600,1.0886500,1.0886500,1.0886500,1.0886900,1.0886400,1.0886500,1.0886600,1.0888200,1.0889000,1.0889000,1.0888800,1.0888700,1.0888700,1.0888600,1.0888600,1.0888400,1.0888500,1.0888500,1.0888300,1.0889100,1.0887400,1.0887500,1.0886500,1.0886900,1.0887200,1.0887700,1.0888100,1.0889100,1.0889200,1.0889500,1.0890900
1.0900300,1.0899600,1.0898900,1.0900400,1.0900800,1.0898300,1.0896400,1.0893900,1.0892700,1.0896500,1.0897400,1.0897500,1.0897500,1.0898400,1.0897300,1.0895600,1.0895500,1.0895100,1.0895900,1.0895500,1.0894800,1.0895400,1.0894100,1.0893900,1.0893600,1.0893900,1.0893900,1.0894000,1.0892400,1.0892500,1.0892100,1.0892800,1.0894400,1.0893200,1.0893700,1.0893400,1.0893200,1.0892100,1.0892900,1.0892900,1.0892800,1.0893100,1.0892900,1.0894000,1.0893000,1.0892700,1.0892000,1.0892900,1.0894800,1.0894000,1.0892400,1.0893100,1.0891600,1.0891900,1.0893700,1.0893800,1.0896300,1.0896400,1.0896800,1.0896400,1.0896900,1.0893800,1.0893700,1.0894000,1.0893900,1.0895100,1.0895200,1.0891800,1.0894100,1.0890900,1.0888400,1.0890900,1.0890900,1.0890300,1.0890400,1.0889200,1.0889500,1.0889800,1.0890200,1.0889900,1.0890900,1.0889200,1.0889500,1.0891000,1.0891200,1.0890100,1.0889100,1.0890000,1.0890200,1.0891000,1.0890900,1.0891100,1.0891100,1.0891000,1.0890500,1.0890400,1.0891300,1.0891300,1.0890800,1.0890300,1.0890300,1.0890600,1.0891000,1.0890700,1.0891200,1.0892000,1.0892300,1.0892300,1.0892100,1.0892300,1.0892300,1.0892300,1.0892900,1.0893000,1.0892400,1.0892200,1.0892100,1.0892100,1.0892000,1.0891300,1.0890300,1.0890100,1.0891000,1.0891500,1.0891000,1.0889100,1.0889200,1.0888500,1.0887300,1.0884900,1.0886700,1.0887000,1.0886900,1.0885900,1.0885800,1.0886300,1.0888200,1.0888600,1.0888700,1.0889000,1.0888700,1.0889100,1.0888900,1.0888900,1.0889400,1.0889000,1.0888900,1.0889800,1.0890200,1.0890400,1.0890400,1.0890700,1.0890700,1.0889900,1.0889300,1.0889300,1.0890100,1.0890200,1.0890700,1.0890600,1.0890300,1.0890600,1.0890400,1.0890400,1.0890900,1.0889900,1.0888500,1.0887200,1.0886600,1.0886500,1.0886500,1.0886500,1.0886900,1.0886400,1.0886500,1.0886600,1.0888200,1.0889000,1.0889000,1.0888800,1.0888700,1.0888700,1.0888600,1.0888600,1.0888400,1.0888500,1.0888500,1.0888300,1.0889100,1.0887400,1.0887500,1.0886500,1.0886900,1.0887200,1.0887700,1.0888100,1.0889100,1.0889200,1.0889500,1.0890900,1.0891100
1.0899600,1.0898900,1.0900400,1.0900800,1.0898300,1.0896400,1.0893900,1.0892700,1.0896500,1.0897400,1.0897500,1.0897500,1.0898400,1.0897300,1.0895600,1.0895500,1.0895100,1.0895900,1.0895500,1.0894800,1.0895400,1.0894100,1.0893900,1.0893600,1.0893900,1.0893900,1.0894000,1.0892400,1.0892500,1.0892100,1.0892800,1.0894400,1.0893200,1.0893700,1.0893400,1.0893200,1.0892100,1.0892900,1.0892900,1.0892800,1.0893100,1.0892900,1.0894000,1.0893000,1.0892700,1.0892000,1.0892900,1.0894800,1.0894000,1.0892400,1.0893100,1.0891600,1.0891900,1.0893700,1.0893800,1.0896300,1.0896400,1.0896800,1.0896400,1.0896900,1.0893800,1.0893700,1.0894000,1.0893900,1.0895100,1.0895200,1.0891800,1.0894100,1.0890900,1.0888400,1.0890900,1.0890900,1.0890300,1.0890400,1.0889200,1.0889500,1.0889800,1.0890200,1.0889900,1.0890900,1.0889200,1.0889500,1.0891000,1.0891200,1.0890100,1.0889100,1.0890000,1.0890200,1.0891000,1.0890900,1.0891100,1.0891100,1.0891000,1.0890500,1.0890400,1.0891300,1.0891300,1.0890800,1.0890300,1.0890300,1.0890600,1.0891000,1.0890700,1.0891200,1.0892000,1.0892300,1.0892300,1.0892100,1.0892300,1.0892300,1.0892300,1.0892900,1.0893000,1.0892400,1.0892200,1.0892100,1.0892100,1.0892000,1.0891300,1.0890300,1.0890100,1.0891000,1.0891500,1.0891000,1.0889100,1.0889200,1.0888500,1.0887300,1.0884900,1.0886700,1.0887000,1.0886900,1.0885900,1.0885800,1.0886300,1.0888200,1.0888600,1.0888700,1.0889000,1.0888700,1.0889100,1.0888900,1.0888900,1.0889400,1.0889000,1.0888900,1.0889800,1.0890200,1.0890400,1.0890400,1.0890700,1.0890700,1.0889900,1.0889300,1.0889300,1.0890100,1.0890200,1.0890700,1.0890600,1.0890300,1.0890600,1.0890400,1.0890400,1.0890900,1.0889900,1.0888500,1.0887200,1.0886600,1.0886500,1.0886500,1.0886500,1.0886900,1.0886400,1.0886500,1.0886600,1.0888200,1.0889000,1.0889000,1.0888800,1.0888700,1.0888700,1.0888600,1.0888600,1.0888400,1.0888500,1.0888500,1.0888300,1.0889100,1.0887400,1.0887500,1.0886500,1.0886900,1.0887200,1.0887700,1.0888100,1.0889100,1.0889200,1.0889500,1.0890900,1.0891100,1.0890500
1.0898900,1.0900400,1.0900800,1.0898300,1.0896400,1.0893900,1.0892700,1.0896500,1.0897400,1.0897500,1.0897500,1.0898400,1.0897300,1.0895600,1.0895500,1.0895100,1.0895900,1.0895500,1.0894800,1.0895400,1.0894100,1.0893900,1.0893600,1.0893900,1.0893900,1.0894000,1.0892400,1.0892500,1.0892100,1.0892800,1.0894400,1.0893200,1.0893700,1.0893400,1.0893200,1.0892100,1.0892900,1.0892900,1.0892800,1.0893100,1.0892900,1.0894000,1.0893000,1.0892700,1.0892000,1.0892900,1.0894800,1.0894000,1.0892400,1.0893100,1.0891600,1.0891900,1.0893700,1.0893800,1.0896300,1.0896400,1.0896800,1.0896400,1.0896900,1.0893800,1.0893700,1.0894000,1.0893900,1.0895100,1.0895200,1.0891800,1.0894100,1.0890900,1.0888400,1.0890900,1.0890900,1.0890300,1.0890400,1.0889200,1.0889500,1.0889800,1.0890200,1.0889900,1.0890900,1.0889200,1.0889500,1.0891000,1.0891200,1.0890100,1.0889100,1.0890000,1.0890200,1.0891000,1.0890900,1.0891100,1.0891100,1.0891000,1.0890500,1.0890400,1.0891300,1.0891300,1.0890800,1.0890300,1.0890300,1.0890600,1.0891000,1.0890700,1.0891200,1.0892000,1.0892300,1.0892300,1.0892100,1.0892300,1.0892300,1.0892300,1.0892900,1.0893000,1.0892400,1.0892200,1.0892100,1.0892100,1.0892000,1.0891300,1.0890300,1.0890100,1.0891000,1.0891500,1.0891000,1.0889100,1.0889200,1.0888500,1.0887300,1.0884900,1.0886700,1.0887000,1.0886900,1.0885900,1.0885800,1.0886300,1.0888200,1.0888600,1.0888700,1.0889000,1.0888700,1.0889100,1.0888900,1.0888900,1.0889400,1.0889000,1.0888900,1.0889800,1.0890200,1.0890400,1.0890400,1.0890700,1.0890700,1.0889900,1.0889300,1.0889300,1.0890100,1.0890200,1.0890700,1.0890600,1.0890300,1.0890600,1.0890400,1.0890400,1.0890900,1.0889900,1.0888500,1.0887200,1.0886600,1.0886500,1.0886500,1.0886500,1.0886900,1.0886400,1.0886500,1.0886600,1.0888200,1.0889000,1.0889000,1.0888800,1.0888700,1.0888700,1.0888600,1.0888600,1.0888400,1.0888500,1.0888500,1.0888300,1.0889100,1.0887400,1.0887500,1.0886500,1.0886900,1.0887200,1.0887700,1.0888100,1.0889100,1.0889200,1.0889500,1.0890900,1.0891100,1.0890500,1.0890700
1.0900400,1.0900800,1.0898300,1.0896400,1.0893900,1.0892700,1.0896500,1.0897400,1.0897500,1.0897500,1.0898400,1.0897300,1.0895600,1.0895500,1.0895100,1.0895900,1.0895500,1.0894800,1.0895400,1.0894100,1.0893900,1.0893600,1.0893900,1.0893900,1.0894000,1.0892400,1.0892500,1.0892100,1.0892800,1.0894400,1.0893200,1.0893700,1.0893400,1.0893200,1.0892100,1.0892900,1.0892900,1.0892800,1.0893100,1.0892900,1.0894000,1.0893000,1.0892700,1.0892000,1.0892900,1.0894800,1.0894000,1.0892400,1.0893100,1.0891600,1.0891900,1.0893700,1.0893800,1.0896300,1.0896400,1.0896800,1.0896400,1.0896900,1.0893800,1.0893700,1.0894000,1.0893900,1.0895100,1.0895200,1.0891800,1.0894100,1.0890900,1.0888400,1.0890900,1.0890900,1.0890300,1.0890400,1.0889200,1.0889500,1.0889800,1.0890200,1.0889900,1.0890900,1.0889200,1.0889500,1.0891000,1.0891200,1.0890100,1.0889100,1.0890000,1.0890200,1.0891000,1.0890900,1.0891100,1.0891100,1.0891000,1.0890500,1.0890400,1.0891300,1.0891300,1.0890800,1.0890300,1.0890300,1.0890600,1.0891000,1.0890700,1.0891200,1.0892000,1.0892300,1.0892300,1.0892100,1.0892300,1.0892300,1.0892300,1.0892900,1.0893000,1.0892400,1.0892200,1.0892100,1.0892100,1.0892000,1.0891300,1.0890300,1.0890100,1.0891000,1.0891500,1.0891000,1.0889100,1.0889200,1.0888500,1.0887300,1.0884900,1.0886700,1.0887000,1.0886900,1.0885900,1.0885800,1.0886300,1.0888200,1.0888600,1.0888700,1.0889000,1.0888700,1.0889100,1.0888900,1.0888900,1.0889400,1.0889000,1.0888900,1.0889800,1.0890200,1.0890400,1.0890400,1.0890700,1.0890700,1.0889900,1.0889300,1.0889300,1.0890100,1.0890200,1.0890700,1.0890600,1.0890300,1.0890600,1.0890400,1.0890400,1.0890900,1.0889900,1.0888500,1.0887200,1.0886600,1.0886500,1.0886500,1.0886500,1.0886900,1.0886400,1.0886500,1.0886600,1.0888200,1.0889000,1.0889000,1.0888800,1.0888700,1.0888700,1.0888600,1.0888600,1.0888400,1.0888500,1.0888500,1.0888300,1.0889100,1.0887400,1.0887500,1.0886500,1.0886900,1.0887200,1.0887700,1.0888100,1.0889100,1.0889200,1.0889500,1.0890900,1.0891100,1.0890500,1.0890700,1.0890400
1.0900800,1.0898300,1.0896400,1.0893900,1.0892700,1.0896500,1.0897400,1.0897500,1.0897500,1.0898400,1.0897300,1.0895600,1.0895500,1.0895100,1.0895900,1.0895500,1.0894800,1.0895400,1.0894100,1.0893900,1.0893600,1.0893900,1.0893900,1.0894000,1.0892400,1.0892500,1.0892100,1.0892800,1.0894400,1.0893200,1.0893700,1.0893400,1.0893200,1.0892100,1.0892900,1.0892900,1.0892800,1.0893100,1.0892900,1.0894000,1.0893000,1.0892700,1.0892000,1.0892900,1.0894800,1.0894000,1.0892400,1.0893100,1.0891600,1.0891900,1.0893700,1.0893800,1.0896300,1.0896400,1.0896800,1.0896400,1.0896900,1.0893800,1.0893700,1.0894000,1.0893900,1.0895100,1.0895200,1.0891800,1.0894100,1.0890900,1.0888400,1.0890900,1.0890900,1.0890300,1.0890400,1.0889200,1.0889500,1.0889800,1.0890200,1.0889900,1.0890900,1.0889200,1.0889500,1.0891000,1.0891200,1.0890100,1.0889100,1.0890000,1.0890200,1.0891000,1.0890900,1.0891100,1.0891100,1.0891000,1.0890500,1.0890400,1.0891300,1.0891300,1.0890800,1.0890300,1.0890300,1.0890600,1.0891000,1.0890700,1.0891200,1.0892000,1.0892300,1.0892300,1.0892100,1.0892300,1.0892300,1.0892300,1.0892900,1.0893000,1.0892400,1.0892200,1.0892100,1.0892100,1.0892000,1.0891300,1.0890300,1.0890100,1.0891000,1.0891500,1.0891000,1.0889100,1.0889200,1.0888500,1.0887300,1.0884900,1.0886700,1.0887000,1.0886900,1.0885900,1.0885800,1.0886300,1.0888200,1.0888600,1.0888700,1.0889000,1.0888700,1.0889100,1.0888900,1.0888900,1.0889400,1.0889000,1.0888900,1.0889800,1.0890200,1.0890400,1.0890400,1.0890700,1.0890700,1.0889900,1.0889300,1.0889300,1.0890100,1.0890200,1.0890700,1.0890600,1.0890300,1.0890600,1.0890400,1.0890400,1.0890900,1.0889900,1.0888500,1.0887200,1.0886600,1.0886500,1.0886500,1.0886500,1.0886900,1.0886400,1.0886500,1.0886600,1.0888200,1.0889000,1.0889000,1.0888800,1.0888700,1.0888700,1.0888600,1.0888600,1.0888400,1.0888500,1.0888500,1.0888300,1.0889100,1.0887400,1.0887500,1.0886500,1.0886900,1.0887200,1.0887700,1.0888100,1.0889100,1.0889200,1.0889500,1.0890900,1.0891100,1.0890500,1.0890700,1.0890400,1.0890200
1.0898300,1.0896400,1.0893900,1.0892700,1.0896500,1.0897400,1.0897500,1.0897500,1.0898400,1.0897300,1.0895600,1.0895500,1.0895100,1.0895900,1.0895500,1.0894800,1.0895400,1.0894100,1.0893900,1.0893600,1.0893900,1.0893900,1.0894000,1.0892400,1.0892500,1.0892100,1.0892800,1.0894400,1.0893200,1.0893700,1.0893400,1.0893200,1.0892100,1.0892900,1.0892900,1.0892800,1.0893100,1.0892900,1.0894000,1.0893000,1.0892700,1.0892000,1.0892900,1.0894800,1.0894000,1.0892400,1.0893100,1.0891600,1.0891900,1.0893700,1.0893800,1.0896300,1.0896400,1.0896800,1.0896400,1.0896900,1.0893800,1.0893700,1.0894000,1.0893900,1.0895100,1.0895200,1.0891800,1.0894100,1.0890900,1.0888400,1.0890900,1.0890900,1.0890300,1.0890400,1.0889200,1.0889500,1.0889800,1.0890200,1.0889900,1.0890900,1.0889200,1.0889500,1.0891000,1.0891200,1.0890100,1.0889100,1.0890000,1.0890200,1.0891000,1.0890900,1.0891100,1.0891100,1.0891000,1.0890500,1.0890400,1.0891300,1.0891300,1.0890800,1.0890300,1.0890300,1.0890600,1.0891000,1.0890700,1.0891200,1.0892000,1.0892300,1.0892300,1.0892100,1.0892300,1.0892300,1.0892300,1.0892900,1.0893000,1.0892400,1.0892200,1.0892100,1.0892100,1.0892000,1.0891300,1.0890300,1.0890100,1.0891000,1.0891500,1.0891000,1.0889100,1.0889200,1.0888500,1.0887300,1.0884900,1.0886700,1.0887000,1.0886900,1.0885900,1.0885800,1.0886300,1.0888200,1.0888600,1.0888700,1.0889000,1.0888700,1.0889100,1.0888900,1.0888900,1.0889400,1.0889000,1.0888900,1.0889800,1.0890200,1.0890400,1.0890400,1.0890700,1.0890700,1.0889900,1.0889300,1.0889300,1.0890100,1.0890200,1.0890700,1.0890600,1.0890300,1.0890600,1.0890400,1.0890400,1.0890900,1.0889900,1.0888500,1.0887200,1.0886600,1.0886500,1.0886500,1.0886500,1.0886900,1.0886400,1.0886500,1.0886600,1.0888200,1.0889000,1.0889000,1.0888800,1.0888700,1.0888700,1.0888600,1.0888600,1.0888400,1.0888500,1.0888500,1.0888300,1.0889100,1.0887400,1.0887500,1.0886500,1.0886900,1.0887200,1.0887700,1.0888100,1.0889100,1.0889200,1.0889500,1.0890900,1.0891100,1.0890500,1.0890700,1.0890400,1.0890200,1.0890100
1.0896400,1.0893900,1.0892700,1.0896500,1.0897400,1.0897500,1.0897500,1.0898400,1.0897300,1.0895600,1.0895500,1.0895100,1.0895900,1.0895500,1.0894800,1.0895400,1.0894100,1.0893900,1.0893600,1.0893900,1.0893900,1.0894000,1.0892400,1.0892500,1.0892100,1.0892800,1.0894400,1.0893200,1.0893700,1.0893400,1.0893200,1.0892100,1.0892900,1.0892900,1.0892800,1.0893100,1.0892900,1.0894000,1.0893000,1.0892700,1.0892000,1.0892900,1.0894800,1.0894000,1.0892400,1.0893100,1.0891600,1.0891900,1.0893700,1.0893800,1.0896300,1.0896400,1.0896800,1.0896400,1.0896900,1.0893800,1.0893700,1.0894000,1.0893900,1.0895100,1.0895200,1.0891800,1.0894100,1.0890900,1.0888400,1.0890900,1.0890900,1.0890300,1.0890400,1.0889200,1.0889500,1.0889800,1.0890200,1.0889900,1.0890900,1.0889200,1.0889500,1.0891000,1.0891200,1.0890100,1.0889100,1.0890000,1.0890200,1.0891000,1.0890900,1.0891100,1.0891100,1.0891000,1.0890500,1.0890400,1.0891300,1.0891300,1.0890800,1.0890300,1.0890300,1.0890600,1.0891000,1.0890700,1.0891200,1.0892000,1.0892300,1.0892300,1.0892100,1.0892300,1.0892300,1.0892300,1.0892900,1.0893000,1.0892400,1.0892200,1.0892100,1.0892100,1.0892000,1.0891300,1.0890300,1.0890100,1.0891000,1.0891500,1.0891000,1.0889100,1.0889200,1.0888500,1.0887300,1.0884900,1.0886700,1.0887000,1.0886900,1.0885900,1.0885800,1.0886300,1.0888200,1.0888600,1.0888700,1.0889000,1.0888700,1.0889100,1.0888900,1.0888900,1.0889400,1.0889000,1.0888900,1.0889800,1.0890200,1.0890400,1.0890400,1.0890700,1.0890700,1.0889900,1.0889300,1.0889300,1.0890100,1.0890200,1.0890700,1.0890600,1.0890300,1.0890600,1.0890400,1.0890400,1.0890900,1.0889900,1.0888500,1.0887200,1.0886600,1.0886500,1.0886500,1.0886500,1.0886900,1.0886400,1.0886500,1.0886600,1.0888200,1.0889000,1.0889000,1.0888800,1.0888700,1.0888700,1.0888600,1.0888600,1.0888400,1.0888500,1.0888500,1.0888300,1.0889100,1.0887400,1.0887500,1.0886500,1.0886900,1.0887200,1.0887700,1.0888100,1.0889100,1.0889200,1.0889500,1.0890900,1.0891100,1.0890500,1.0890700,1.0890400,1.0890200,1.0890100,1.0890300
1.0893900,1.0892700,1.0896500,1.0897400,1.0897500,1.0897500,1.0898400,1.0897300,1.0895600,1.0895500,1.0895100,1.0895900,1.0895500,1.0894800,1.0895400,1.0894100,1.0893900,1.0893600,1.0893900,1.0893900,1.0894000,1.0892400,1.0892500,1.0892100,1.0892800,1.0894400,1.0893200,1.0893700,1.0893400,1.0893200,1.0892100,1.0892900,1.0892900,1.0892800,1.0893100,1.0892900,1.0894000,1.0893000,1.0892700,1.0892000,1.0892900,1.0894800,1.0894000,1.0892400,1.0893100,1.0891600,1.0891900,1.0893700,1.0893800,1.0896300,1.0896400,1.0896800,1.0896400,1.0896900,1.0893800,1.0893700,1.0894000,1.0893900,1.0895100,1.0895200,1.0891800,1.0894100,1.0890900,1.0888400,1.0890900,1.0890900,1.0890300,1.0890400,1.0889200,1.0889500,1.0889800,1.0890200,1.0889900,1.0890900,1.0889200,1.0889500,1.0891000,1.0891200,1.0890100,1.0889100,1.0890000,1.0890200,1.0891000,1.0890900,1.0891100,1.0891100,1.0891000,1.0890500,1.0890400,1.0891300,1.0891300,1.0890800,1.0890300,1.0890300,1.0890600,1.0891000,1.0890700,1.0891200,1.0892000,1.0892300,1.0892300,1.0892100,1.0892300,1.0892300,1.0892300,1.0892900,1.0893000,1.0892400,1.0892200,1.0892100,1.0892100,1.0892000,1.0891300,1.0890300,1.0890100,1.0891000,1.0891500,1.0891000,1.0889100,1.0889200,1.0888500,1.0887300,1.0884900,1.0886700,1.0887000,1.0886900,1.0885900,1.0885800,1.0886300,1.0888200,1.0888600,1.0888700,1.0889000,1.0888700,1.0889100,1.0888900,1.0888900,1.0889400,1.0889000,1.0888900,1.0889800,1.0890200,1.0890400,1.0890400,1.0890700,1.0890700,1.0889900,1.0889300,1.0889300,1.0890100,1.0890200,1.0890700,1.0890600,1.0890300,1.0890600,1.0890400,1.0890400,1.0890900,1.0889900,1.0888500,1.0887200,1.0886600,1.0886500,1.0886500,1.0886500,1.0886900,1.0886400,1.0886500,1.0886600,1.0888200,1.0889000,1.0889000,1.0888800,1.0888700,1.0888700,1.0888600,1.0888600,1.0888400,1.0888500,1.0888500,1.0888300,1.0889100,1.0887400,1.0887500,1.0886500,1.0886900,1.0887200,1.0887700,1.0888100,1.0889100,1.0889200,1.0889500,1.0890900,1.0891100,1.0890500,1.0890700,1.0890400,1.0890200,1.0890100,1.0890300,1.0890300
1.0892700,1.0896500,1.0897400,1.0897500,1.0897500,1.0898400,1.0897300,1.0895600,1.0895500,1.0895100,1.0895900,1.0895500,1.0894800,1.0895400,1.0894100,1.0893900,1.0893600,1.0893900,1.0893900,1.0894000,1.0892400,1.0892500,1.0892100,1.0892800,1.0894400,1.0893200,1.0893700,1.0893400,1.0893200,1.0892100,1.0892900,1.0892900,1.0892800,1.0893100,1.0892900,1.0894000,1.0893000,1.0892700,1.0892000,1.0892900,1.0894800,1.0894000,1.0892400,1.0893100,1.0891600,1.0891900,1.0893700,1.0893800,1.0896300,1.0896400,1.0896800,1.0896400,1.0896900,1.0893800,1.0893700,1.0894000,1.0893900,1.0895100,1.0895200,1.0891800,1.0894100,1.0890900,1.0888400,1.0890900,1.0890900,1.0890300,1.0890400,1.0889200,1.0889500,1.0889800,1.0890200,1.0889900,1.0890900,1.0889200,1.0889500,1.0891000,1.0891200,1.0890100,1.0889100,1.0890000,1.0890200,1.0891000,1.0890900,1.0891100,1.0891100,1.0891000,1.0890500,1.0890400,1.0891300,1.0891300,1.0890800,1.0890300,1.0890300,1.0890600,1.0891000,1.0890700,1.0891200,1.0892000,1.0892300,1.0892300,1.0892100,1.0892300,1.0892300,1.0892300,1.0892900,1.0893000,1.0892400,1.0892200,1.0892100,1.0892100,1.0892000,1.0891300,1.0890300,1.0890100,1.0891000,1.0891500,1.0891000,1.0889100,1.0889200,1.0888500,1.0887300,1.0884900,1.0886700,1.0887000,1.0886900,1.0885900,1.0885800,1.0886300,1.0888200,1.0888600,1.0888700,1.0889000,1.0888700,1.0889100,1.0888900,1.0888900,1.0889400,1.0889000,1.0888900,1.0889800,1.0890200,1.0890400,1.0890400,1.0890700,1.0890700,1.0889900,1.0889300,1.0889300,1.0890100,1.0890200,1.0890700,1.0890600,1.0890300,1.0890600,1.0890400,1.0890400,1.0890900,1.0889900,1.0888500,1.0887200,1.0886600,1.0886500,1.0886500,1.0886500,1.0886900,1.0886400,1.0886500,1.0886600,1.0888200,1.0889000,1.0889000,1.0888800,1.0888700,1.0888700,1.0888600,1.0888600,1.0888400,1.0888500,1.0888500,1.0888300,1.0889100,1.0887400,1.0887500,1.0886500,1.0886900,1.0887200,1.0887700,1.0888100,1.0889100,1.0889200,1.0889500,1.0890900,1.0891100,1.0890500,1.0890700,1.0890400,1.0890200,1.0890100,1.0890300,1.0890300,1.0890500
1.0896500,1.0897400,1.0897500,1.0897500,1.0898400,1.0897300,1.0895600,1.0895500,1.0895100,1.0895900,1.0895500,1.0894800,1.0895400,1.0894100,1.0893900,1.0893600,1.0893900,1.0893900,1.0894000,1.0892400,1.0892500,1.0892100,1.0892800,1.0894400,1.0893200,1.0893700,1.0893400,1.0893200,1.0892100,1.0892900,1.0892900,1.0892800,1.0893100,1.0892900,1.0894000,1.0893000,1.0892700,1.0892000,1.0892900,1.0894800,1.0894000,1.0892400,1.0893100,1.0891600,1.0891900,1.0893700,1.0893800,1.0896300,1.0896400,1.0896800,1.0896400,1.0896900,1.0893800,1.0893700,1.0894000,1.0893900,1.0895100,1.0895200,1.0891800,1.0894100,1.0890900,1.0888400,1.0890900,1.0890900,1.0890300,1.0890400,1.0889200,1.0889500,1.0889800,1.0890200,1.0889900,1.0890900,1.0889200,1.0889500,1.0891000,1.0891200,1.0890100,1.0889100,1.0890000,1.0890200,1.0891000,1.0890900,1.0891100,1.0891100,1.0891000,1.0890500,1.0890400,1.0891300,1.0891300,1.0890800,1.0890300,1.0890300,1.0890600,1.0891000,1.0890700,1.0891200,1.0892000,1.0892300,1.0892300,1.0892100,1.0892300,1.0892300,1.0892300,1.0892900,1.0893000,1.0892400,1.0892200,1.0892100,1.0892100,1.0892000,1.0891300,1.0890300,1.0890100,1.0891000,1.0891500,1.0891000,1.0889100,1.0889200,1.0888500,1.0887300,1.0884900,1.0886700,1.0887000,1.0886900,1.0885900,1.0885800,1.0886300,1.0888200,1.0888600,1.0888700,1.0889000,1.0888700,1.0889100,1.0888900,1.0888900,1.0889400,1.0889000,1.0888900,1.0889800,1.0890200,1.0890400,1.0890400,1.0890700,1.0890700,1.0889900,1.0889300,1.0889300,1.0890100,1.0890200,1.0890700,1.0890600,1.0890300,1.0890600,1.0890400,1.0890400,1.0890900,1.0889900,1.0888500,1.0887200,1.0886600,1.0886500,1.0886500,1.0886500,1.0886900,1.0886400,1.0886500,1.0886600,1.0888200,1.0889000,1.0889000,1.0888800,1.0888700,1.0888700,1.0888600,1.0888600,1.0888400,1.0888500,1.0888500,1.0888300,1.0889100,1.0887400,1.0887500,1.0886500,1.0886900,1.0887200,1.0887700,1.0888100,1.0889100,1.0889200,1.0889500,1.0890900,1.0891100,1.0890500,1.0890700,1.0890400,1.0890200,1.0890100,1.0890300,1.0890300,1.0890500,1.0892800
